abilities,number of ability,against,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,basic,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
"['Defiant', 'Inner Focus', 'Pressure']",3,,1,0.5,0.5,1,1,4,2,0.5,0.5,0.5,2,0.5,0.5,0,0,0.5,0.5,1,490,125,5120,35,490,45,Sword Blade Pokémon,100,1000000,1.6,65,Bisharp,50,625,60,70,70,dark,steel,70,5,0
"['Reckless', 'Sap Sipper', 'Soundproof']",3,,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,490,110,5120,70,490,45,Bash Buffalo Pokémon,95,1000000,1.6,95,Bouffalant,50,626,40,95,55,normal,,94.6,5,0
"['Keen Eye', 'Sheer Force', 'Hustle']",3,,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,350,83,5120,70,350,190,Eaglet Pokémon,50,1250000,0.5,70,Rufflet,100,627,37,50,60,normal,flying,10.5,5,0
"['Keen Eye', 'Sheer Force', 'Defiant']",3,,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,510,123,5120,70,510,60,Valiant Pokémon,75,1250000,1.5,100,Braviary,100,628,57,75,80,normal,flying,41,5,0
"['Big Pecks', 'Overcoat', 'Weak Armor']",3,,1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1,370,55,5120,35,370,190,Diapered Pokémon,75,1250000,0.5,70,Vullaby,0,629,45,65,60,dark,flying,9,5,0
"['Big Pecks', 'Overcoat', 'Weak Armor']",3,,1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1,510,65,5120,35,510,60,Bone Vulture Pokémon,105,1250000,1.2,110,Mandibuzz,0,630,55,95,80,dark,flying,39.5,5,0
"['Gluttony', 'Flash Fire', 'White Smoke']",3,,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,484,97,5120,70,484,90,Anteater Pokémon,66,1000000,1.4,85,Heatmor,50,631,105,66,65,fire,,58,5,0
"['Swarm', 'Hustle', 'Truant']",3,,0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,484,109,5120,70,484,90,Iron Ant Pokémon,112,1000000,0.3,58,Durant,50,632,48,48,109,bug,steel,33,5,0
['Hustle'],1,,2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,300,65,10240,35,300,45,Irate Pokémon,50,1250000,0.8,52,Deino,50,633,45,50,38,dark,dragon,17.3,5,0
['Hustle'],1,,2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,420,85,10240,35,420,45,Hostile Pokémon,70,1250000,1.4,72,Zweilous,50,634,65,70,58,dark,dragon,50,5,0
['Levitate'],1,,2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,600,105,10240,35,600,45,Brutal Pokémon,90,1250000,1.8,92,Hydreigon,50,635,125,90,98,dark,dragon,160,5,0
"['Flame Body', 'Swarm']",2,,0.5,1,1,1,0.5,0.5,1,2,1,0.25,1,0.5,1,1,1,4,0.5,2,360,85,10240,70,360,45,Torch Pokémon,55,1250000,1.1,55,Larvesta,50,636,50,55,60,bug,fire,28.8,5,0
"['Flame Body', 'Swarm']",2,,0.5,1,1,1,0.5,0.5,1,2,1,0.25,1,0.5,1,1,1,4,0.5,2,550,60,10240,70,550,15,Sun Pokémon,65,1250000,1.6,85,Volcarona,50,637,135,105,100,bug,fire,46,5,0
['Justified'],1,,0.25,0.5,0.5,1,1,2,2,1,1,0.5,2,0.5,0.5,0,1,0.25,0.5,1,580,90,20480,35,580,3,Iron Will Pokémon,129,1250000,2.1,91,Cobalion,,638,90,72,108,steel,fighting,250,5,1
['Justified'],1,,0.5,0.5,1,1,2,2,0.5,1,1,2,2,1,0.5,0.5,2,0.5,2,2,580,129,20480,35,580,3,Cavern Pokémon,90,1250000,1.9,91,Terrakion,,639,72,90,108,rock,fighting,260,5,1
['Justified'],1,,1,0.5,1,0.5,2,1,2,4,1,0.5,0.5,2,1,2,2,0.5,1,0.5,580,90,20480,35,580,3,Grassland Pokémon,72,1250000,2,91,Virizion,,640,90,129,108,grass,fighting,200,5,1
"['Prankster', 'Defiant', 'Regenerator']",3,,0.5,1,1,2,1,0.5,1,1,1,0.5,0,2,1,1,1,2,1,1,580,100,30720,90,580,3,Cyclone Pokémon,80,1250000,1.5,79,Tornadus,100,641,110,90,121,flying,,63,5,1
"['Prankster', 'Defiant', 'Volt Absorb']",3,,0.5,1,1,1,1,0.5,1,0.5,1,0.5,0,2,1,1,1,2,0.5,1,580,105,30720,90,580,3,Bolt Strike Pokémon,70,1250000,1.5,79,Thundurus,100,642,145,80,101,electric,flying,61,5,1
['Turboblaze'],1,,0.5,1,2,0.5,1,1,0.25,1,1,0.25,2,1,1,1,1,2,0.5,1,680,120,30720,0,680,3,Vast White Pokémon,100,1250000,3.2,100,Reshiram,,643,150,120,90,dragon,fire,330,5,1
['Teravolt'],1,,1,1,2,0.25,2,1,0.5,0.5,1,0.5,2,2,1,1,1,1,0.5,0.5,680,150,30720,0,680,3,Deep Black Pokémon,120,1250000,2.9,100,Zekrom,,644,120,100,90,dragon,electric,345,5,1
"['Sand Force', 'Sheer Force', 'Intimidate']",3,,0.5,1,1,0,1,0.5,1,1,1,1,0,4,1,0.5,1,1,1,2,600,145,30720,90,600,3,Abundance Pokémon,90,1250000,1.5,89,Landorus,100,645,105,80,91,ground,flying,68,5,1
"['Pressure', 'Teravolt', 'Turboblaze']",3,,1,1,2,0.5,2,2,1,1,1,0.5,1,1,1,1,1,2,2,0.5,700,120,30720,0,700,3,Boundary Pokémon,90,1250000,3,125,Kyurem,,646,170,100,95,dragon,ice,325,5,1
['Justified'],1,,0.5,0.5,1,2,2,1,0.5,2,1,2,1,0.5,1,1,2,0.5,0.5,0.5,580,72,20480,35,580,3,Colt Pokémon,90,1250000,1.4,91,Keldeo,,647,129,90,108,water,fighting,48.5,5,1
['Serene Grace'],1,,2,2,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,600,128,30720,100,600,3,Melody Pokémon,90,1250000,0.6,100,Meloetta,,648,77,77,128,normal,psychic,6.5,5,1
['Download'],1,,0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,600,120,30720,0,600,3,Paleozoic Pokémon,95,1250000,1.5,71,Genesect,,649,120,95,99,bug,steel,82.5,5,1
"['Overgrow', 'Bulletproof']",2,,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,313,61,5120,70,313,45,Spiky Nut Pokémon,65,1059860,0.4,56,Chespin,88.1,650,48,45,38,grass,,9,6,0
"['Overgrow', 'Bulletproof']",2,,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,405,78,5120,70,405,45,Spiny Armor Pokémon,95,1059860,0.7,61,Quilladin,88.1,651,56,58,57,grass,,29,6,0
"['Overgrow', 'Bulletproof']",2,,1,0.5,1,0.5,2,1,2,4,1,0.5,0.5,2,1,2,2,0.5,1,0.5,530,107,5120,70,530,45,Spiny Armor Pokémon,122,1059860,1.6,88,Chesnaught,88.1,652,74,75,64,grass,fighting,90,6,0
"['Blaze', 'Magician']",2,,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,307,45,5120,70,307,45,Fox Pokémon,40,1059860,0.4,40,Fennekin,88.1,653,62,60,60,fire,,9.4,6,0
"['Blaze', 'Magician']",2,,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,409,59,5120,70,409,45,Fox Pokémon,58,1059860,1,59,Braixen,88.1,654,90,70,73,fire,,14.5,6,0
"['Blaze', 'Magician']",2,,1,2,1,1,0.5,0.5,0.5,1,2,0.5,2,0.5,1,1,0.5,2,0.5,2,534,69,5120,70,534,45,Fox Pokémon,72,1059860,1.5,75,Delphox,88.1,655,114,100,104,fire,psychic,39,6,0
"['Torrent', 'Protean']",2,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,314,56,5120,70,314,45,Bubble Frog Pokémon,40,1059860,0.3,41,Froakie,88.1,656,62,44,71,water,,7,6,0
"['Torrent', 'Protean']",2,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,405,63,5120,70,405,45,Bubble Frog Pokémon,52,1059860,0.6,54,Frogadier,88.1,657,83,56,97,water,,10.9,6,0
"['Torrent', 'Protean', 'Battle Bond']",3,,2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5,640,145,5120,70,640,45,Ninja Pokémon,67,1059860,1.5,72,Greninja,88.1,658,153,71,132,water,dark,40,6,0
"['Pickup', 'Cheek Pouch', 'Huge Power']",3,,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,237,36,3840,70,237,255,Digging Pokémon,38,1000000,0.4,38,Bunnelby,50,659,32,36,57,normal,,5,6,0
"['Pickup', 'Cheek Pouch', 'Huge Power']",3,,1,1,1,0,1,2,1,1,0,2,1,2,1,0.5,1,0.5,1,2,423,56,3840,70,423,127,Digging Pokémon,77,1000000,1,85,Diggersby,50,660,50,77,78,normal,ground,42.4,6,0
"['Big Pecks', 'Gale Wings']",2,,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,278,50,3840,70,278,255,Tiny Robin Pokémon,43,1059860,0.3,45,Fletchling,50,661,40,38,62,normal,flying,1.7,6,0
"['Flame Body', 'Gale Wings']",2,,0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,382,73,3840,70,382,120,Ember Pokémon,55,1059860,0.7,62,Fletchinder,50,662,56,52,84,fire,flying,16,6,0
"['Flame Body', 'Gale Wings']",2,,0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,499,81,3840,70,499,45,Scorching Pokémon,71,1059860,1.2,78,Talonflame,50,663,74,69,126,fire,flying,24.5,6,0
"['Shield Dust', 'Compoundeyes', 'Friend Guard']",3,,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,200,35,3840,70,200,255,Scatterdust Pokémon,40,1000000,0.3,38,Scatterbug,50,664,27,25,35,bug,,2.5,6,0
"['Shed Skin', 'Friend Guard']",2,,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,213,22,3840,70,213,120,Scatterdust Pokémon,60,1000000,0.3,45,Spewpa,50,665,27,30,29,bug,,8.4,6,0
"['Shield Dust', 'Compoundeyes', 'Friend Guard']",3,,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,411,52,3840,70,411,45,Scale Pokémon,50,1000000,1.2,80,Vivillon,50,666,90,50,89,bug,flying,17,6,0
"['Rivalry', 'Unnerve', 'Moxie']",3,,0.5,1,1,1,0.5,2,0.5,1,0,0.5,2,0.5,1,1,1,2,0.5,2,369,50,5120,70,369,220,Lion Cub Pokémon,58,1059860,0.6,62,Litleo,11.2,667,73,54,72,fire,normal,13.5,6,0
"['Rivalry', 'Unnerve', 'Moxie']",3,,0.5,1,1,1,0.5,2,0.5,1,0,0.5,2,0.5,1,1,1,2,0.5,2,507,68,5120,70,507,65,Royal Pokémon,72,1059860,1.5,86,Pyroar,11.2,668,109,66,106,fire,normal,81.5,6,0
"['Flower Veil', 'Symbiosis']",2,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,303,38,5120,70,303,225,Single Bloom Pokémon,39,1000000,0.1,44,Flabébé,0,669,61,79,42,fairy,,0.1,6,0
"['Flower Veil', 'Symbiosis']",2,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,551,65,5120,70,551,120,Fairy Pokémon,67,1000000,0.2,74,Floette,0,670,125,128,92,fairy,,0.9,6,0
"['Flower Veil', 'Symbiosis']",2,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,552,65,5120,70,552,45,Garden Pokémon,68,1000000,1.1,78,Florges,0,671,112,154,75,fairy,,10,6,0
"['Sap Sipper', 'Grass Pelt']",2,,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,350,65,5120,70,350,200,Mount Pokémon,48,1000000,0.9,66,Skiddo,50,672,62,57,52,grass,,31,6,0
"['Sap Sipper', 'Grass Pelt']",2,,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,531,100,5120,70,531,45,Mount Pokémon,62,1000000,1.7,123,Gogoat,50,673,97,81,68,grass,,91,6,0
"['Iron Fist', 'Mold Breaker', 'Scrappy']",3,,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,348,82,6400,70,348,220,Playful Pokémon,62,1000000,0.6,67,Pancham,50,674,46,48,43,fighting,,8,6,0
"['Iron Fist', 'Mold Breaker', 'Scrappy']",3,,1,0.25,1,1,4,2,1,2,0.5,1,1,1,1,1,0,0.5,1,1,495,124,6400,70,495,65,Daunting Pokémon,78,1000000,2.1,95,Pangoro,50,675,69,71,58,fighting,dark,136,6,0
['Fur Coat'],1,,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,472,80,5120,70,472,160,Poodle Pokémon,60,1000000,1.2,75,Furfrou,50,676,65,90,102,normal,,28,6,0
"['Keen Eye', 'Infiltrator', 'Own Tempo']",3,,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,355,48,5120,70,355,190,Restraint Pokémon,54,1000000,0.3,62,Espurr,50,677,63,60,68,psychic,,3.5,6,0
"['Keen Eye', 'Infiltrator', 'Prankster', 'Competitive']",4,,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,466,48,5120,70,466,75,Constraint Pokémon,76,1000000,0.6,74,Meowstic,50,678,83,81,104,psychic,,8.5,6,0
['No Guard'],1,,0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,325,80,5120,70,325,180,Sword Pokémon,100,1000000,0.8,45,Honedge,50,679,35,37,28,steel,ghost,2,6,0
['No Guard'],1,,0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,448,110,5120,70,448,90,Sword Pokémon,150,1000000,0.8,59,Doublade,50,680,45,49,35,steel,ghost,4.5,6,0
['Stance Change'],1,,0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,520,150,5120,70,520,45,Royal Sword Pokémon,50,1000000,1.7,60,Aegislash,50,681,150,50,60,steel,ghost,53,6,0
"['Healer', 'Aroma Veil']",2,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,341,52,5120,70,341,200,Perfume Pokémon,60,1000000,0.2,78,Spritzee,50,682,63,65,23,fairy,,0.5,6,0
"['Healer', 'Aroma Veil']",2,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,462,72,5120,70,462,140,Fragrance Pokémon,72,1000000,0.8,101,Aromatisse,50,683,99,89,29,fairy,,15.5,6,0
"['Sweet Veil', 'Unburden']",2,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,341,48,5120,70,341,200,Cotton Candy Pokémon,66,1000000,0.4,62,Swirlix,50,684,59,57,49,fairy,,3.5,6,0
"['Sweet Veil', 'Unburden']",2,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,480,80,5120,70,480,140,Meringue Pokémon,86,1000000,0.8,82,Slurpuff,50,685,85,75,72,fairy,,5,6,0
"['Contrary', 'Suction Cups', 'Infiltrator']",3,,4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,288,54,5120,70,288,190,Revolving Pokémon,53,1000000,0.4,53,Inkay,50,686,37,46,45,dark,psychic,3.5,6,0
"['Contrary', 'Suction Cups', 'Infiltrator']",3,,4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,482,92,5120,70,482,80,Overturning Pokémon,88,1000000,1.5,86,Malamar,50,687,68,75,73,dark,psychic,47,6,0
"['Tough Claws', 'Sniper', 'Pickpocket']",3,,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,306,52,5120,70,306,120,Two-Handed Pokémon,67,1000000,0.5,42,Binacle,50,688,39,56,50,rock,water,31,6,0
"['Tough Claws', 'Sniper', 'Pickpocket']",3,,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,500,105,5120,70,500,45,Collective Pokémon,115,1000000,1.3,72,Barbaracle,50,689,54,86,68,rock,water,96,6,0
"['Poison Point', 'Poison Touch', 'Adaptability']",3,,0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,320,60,5120,70,320,225,Mock Kelp Pokémon,60,1000000,0.5,50,Skrelp,50,690,60,60,30,poison,water,7.3,6,0
"['Poison Point', 'Poison Touch', 'Adaptability']",3,,0.5,1,2,0.5,1,0.5,0.5,1,1,0.25,2,2,1,0.5,2,1,1,0.5,494,75,5120,70,494,55,Mock Kelp Pokémon,90,1000000,1.8,65,Dragalge,50,691,97,123,44,poison,dragon,81.5,6,0
['Mega Launcher'],1,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,330,53,3840,70,330,225,Water Gun Pokémon,62,1250000,0.5,50,Clauncher,50,692,58,63,44,water,,8.3,6,0
['Mega Launcher'],1,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,500,73,3840,70,500,55,Howitzer Pokémon,88,1250000,1.3,71,Clawitzer,50,693,120,89,59,water,,35.3,6,0
"['Dry Skin', 'Sand Veil', 'Solar Power']",3,,1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,289,38,5120,70,289,190,Generator Pokémon,33,1000000,0.5,44,Helioptile,50,694,61,43,70,electric,normal,6,6,0
"['Dry Skin', 'Sand Veil', 'Solar Power']",3,,1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,481,55,5120,70,481,75,Generator Pokémon,52,1000000,1,62,Heliolisk,50,695,109,94,109,electric,normal,21,6,0
"['Strong Jaw', 'Sturdy']",2,,1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,362,89,7680,70,362,45,Royal Heir Pokémon,77,1000000,0.8,58,Tyrunt,88.1,696,45,45,48,rock,dragon,26,6,0
"['Strong Jaw', 'Rock Head']",2,,1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,521,121,7680,70,521,45,Despot Pokémon,119,1000000,2.5,82,Tyrantrum,88.1,697,69,59,71,rock,dragon,270,6,0
"['Refrigerate', 'Snow Warning']",2,,1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,362,59,7680,70,362,45,Tundra Pokémon,50,1000000,1.3,77,Amaura,88.1,698,67,63,46,rock,ice,25.2,6,0
"['Refrigerate', 'Snow Warning']",2,,1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,521,77,7680,70,521,45,Tundra Pokémon,72,1000000,2.7,123,Aurorus,88.1,699,99,92,58,rock,ice,225,6,0
"['Cute Charm', 'Pixilate']",2,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,525,65,8960,70,525,45,Intertwining Pokémon,65,1000000,1,95,Sylveon,88.1,700,110,130,60,fairy,,23.5,6,0
"['Limber', 'Unburden', 'Mold Breaker']",3,,0.25,0.5,1,2,2,0.5,1,2,1,0.5,0,2,1,1,2,1,1,1,500,92,5120,70,500,100,Wrestling Pokémon,75,1000000,0.8,78,Hawlucha,50,701,74,63,118,fighting,flying,21.5,6,0
"['Cheek Pouch', 'Pickup', 'Plus']",3,,0.5,0.5,0,0.5,1,0.5,1,0.5,1,1,2,1,1,2,1,1,1,1,431,58,5120,70,431,180,Antenna Pokémon,57,1000000,0.2,67,Dedenne,50,702,81,67,101,electric,fairy,2.2,6,0
"['Clear Body', 'Sturdy']",2,,0.5,0.5,0,1,1,1,0.5,0.5,1,2,2,1,0.5,1,1,1,4,2,500,50,6400,70,500,60,Jewel Pokémon,150,1250000,0.3,50,Carbink,,703,50,150,50,rock,fairy,5.7,6,0
"['Sap Sipper', 'Hydration', 'Gooey']",3,,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,300,50,10240,35,300,45,Soft Tissue Pokémon,35,1250000,0.3,45,Goomy,50,704,55,75,40,dragon,,2.8,6,0
"['Sap Sipper', 'Hydration', 'Gooey']",3,,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,452,75,10240,35,452,45,Soft Tissue Pokémon,53,1250000,0.8,68,Sliggoo,50,705,83,113,60,dragon,,17.5,6,0
"['Sap Sipper', 'Hydration', 'Gooey']",3,,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,600,100,10240,35,600,45,Dragon Pokémon,70,1250000,2,90,Goodra,50,706,110,150,80,dragon,,150.5,6,0
"['Prankster', 'Magician']",2,,0.25,0.5,0,1,0.5,1,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,1,1,470,80,5120,70,470,75,Key Ring Pokémon,91,800000,0.2,57,Klefki,50,707,80,87,75,steel,fairy,3,6,0
"['Natural Cure', 'Frisk', 'Harvest']",3,,1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,309,70,5120,70,309,120,Stump Pokémon,48,1000000,0.4,43,Phantump,50,708,50,60,38,ghost,grass,7,6,0
"['Natural Cure', 'Frisk', 'Harvest']",3,,1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,474,110,5120,70,474,60,Elder Tree Pokémon,76,1000000,1.5,85,Trevenant,50,709,65,82,56,ghost,grass,71,6,0
"['Pickup', 'Frisk', 'Insomnia']",3,,1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,335,66,5120,70,335,120,Pumpkin Pokémon,70,1000000,0.8,59,Pumpkaboo,50,710,44,55,41,ghost,grass,15,6,0
"['Pickup', 'Frisk', 'Insomnia']",3,,1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,494,100,5120,70,494,60,Pumpkin Pokémon,122,1000000,1.7,85,Gourgeist,50,711,58,75,54,ghost,grass,39,6,0
"['Own Tempo', 'Ice Body', 'Sturdy']",3,,1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,304,69,5120,70,304,190,Ice Chunk Pokémon,85,1000000,1,55,Bergmite,50,712,32,35,28,ice,,99.5,6,0
"['Own Tempo', 'Ice Body', 'Sturdy']",3,,1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,514,117,5120,70,514,55,Iceberg Pokémon,184,1000000,2,95,Avalugg,50,713,44,46,28,ice,,505,6,0
"['Frisk', 'Infiltrator', 'Telepathy']",3,,0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,245,30,5120,70,245,190,Sound Wave Pokémon,35,1000000,0.5,40,Noibat,50,714,45,40,55,flying,dragon,8,6,0
"['Frisk', 'Infiltrator', 'Telepathy']",3,,0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,535,70,5120,70,535,45,Sound Wave Pokémon,80,1000000,1.5,85,Noivern,50,715,97,80,123,flying,dragon,85,6,0
['Fairy Aura'],1,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,680,131,30720,0,680,45,Life Pokémon,95,1250000,3,126,Xerneas,,716,131,98,99,fairy,,215,6,1
['Dark Aura'],1,,1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1,680,131,30720,0,680,45,Destruction Pokémon,95,1250000,5.8,126,Yveltal,,717,131,98,99,dark,flying,203,6,1
"['Aura Break', 'Power Construct']",2,,1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,708,100,30720,0,708,3,Order Pokémon,121,1250000,5,216,Zygarde,,718,91,95,85,dragon,ground,284.6,6,1
['Clear Body'],1,,0.5,0.5,0,1,1,1,0.5,0.5,1,2,2,1,0.5,1,1,1,4,2,700,160,6400,70,700,3,Jewel Pokémon,110,1250000,0.7,50,Diancie,,719,160,110,110,rock,fairy,8.8,6,1
['Magician'],1,,1,4,1,1,1,0,1,1,4,1,1,1,0,0.5,0.5,1,1,1,680,160,30720,100,680,3,Mischief Pokémon (Confined)Djinn Pokémonn (Unbound),60,1250000,,80,Hoopa,,720,170,130,80,psychic,ghost,,6,1
['Water Absorb'],1,,0.5,1,1,2,0.5,1,0.25,1,1,1,2,0.25,1,1,1,2,0.25,1,600,110,30720,100,600,3,Steam Pokémon,120,1250000,1.7,80,Volcanion,,721,130,90,70,fire,water,195,6,1
"['Overgrow', 'Long Reach']",2,,1,1,1,1,1,0.5,2,2,1,0.25,0,4,1,2,1,2,1,0.5,320,55,3840,70,320,45,Grass Quill Pokémon,55,1059860,0.3,68,Rowlet,88.1,722,50,50,42,grass,flying,1.5,7,0
"['Overgrow', 'Long Reach']",2,,1,1,1,1,1,0.5,2,2,1,0.25,0,4,1,2,1,2,1,0.5,420,75,3840,70,420,45,Blade Quill Pokémon,75,1059860,0.7,78,Dartrix,88.1,723,70,70,52,grass,flying,16,7,0
"['Overgrow', 'Long Reach']",2,,1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,530,107,3840,70,530,45,Arrow Quill Pokémon,75,1059860,1.6,78,Decidueye,88.1,724,100,100,70,grass,ghost,36.6,7,0
"['Blaze', 'Intimidate']",2,,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,320,65,3840,70,320,45,Fire Cat Pokémon,40,1059860,0.4,45,Litten,88.1,725,60,40,70,fire,,4.3,7,0
"['Blaze', 'Intimidate']",2,,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,420,85,3840,70,420,45,Fire Cat Pokémon,50,1059860,0.7,65,Torracat,88.1,726,80,50,90,fire,,25,7,0
"['Blaze', 'Intimidate']",2,,1,0.5,1,1,1,2,0.5,1,0.5,0.5,2,0.5,1,1,0,2,0.5,2,530,115,3840,70,530,45,Heel Pokémon,90,1059860,1.8,95,Incineroar,88.1,727,80,90,60,fire,dark,83,7,0
"['Torrent', 'Liquid Voice']",2,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,320,54,3840,70,320,45,Sea Lion Pokémon,54,1059860,0.4,50,Popplio,88.1,728,66,56,40,water,,7.5,7,0
"['Torrent', 'Liquid Voice']",2,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,420,69,3840,70,420,45,Pop Star Pokémon,69,1059860,0.6,60,Brionne,88.1,729,91,81,50,water,,17.5,7,0
